Model,Term,Coefficient_Type,Coefficient,Hazard_Ratio,Standard_Error,Z_Score,P_Value,Lower_CI,Upper_CI,CI_Width,Model_AIC,Model_LogLik,Model_C_Index,N_Observations,N_Events,Significance_Level,Effect_Size_Category,Risk_Direction,Formula,Analysis_Type
gpt_oss,C(adv_id)[T.p7]:cumulative_drift,Adversarial_ID,-1.913171,0.1476,6.23815,-0.3067,0.75908,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(adv_id)[T.p2]:prompt_to_prompt_drift,Adversarial_ID,-3.504729,0.0301,14.346016,-0.2443,0.806999,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(adv_id)[T.p4]:prompt_to_prompt_drift,Adversarial_ID,-2.991649,0.0502,15.713452,-0.1904,0.849005,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(adv_id)[T.p5]:cumulative_drift,Adversarial_ID,-1.327075,0.2653,7.302677,-0.1817,0.855799,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(adv_id)[T.p5]:prompt_to_prompt_drift,Adversarial_ID,-1.809641,0.1637,14.768268,-0.1225,0.902475,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(adv_id)[T.p5],Adversarial_ID,-0.03786,0.9628,0.330555,-0.1145,0.908814,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(adv_id)[T.p6],Adversarial_ID,0.029188,1.0296,0.32551,0.0897,0.928551,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(adv_id)[T.p2],Adversarial_ID,-0.028457,0.9719,0.330255,-0.0862,0.931334,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(adv_id)[T.p1]:cumulative_drift,Adversarial_ID,-0.458173,0.6324,6.783609,-0.0675,0.946151,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Moderate_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(adv_id)[T.p1]:prompt_to_prompt_drift,Adversarial_ID,0.702468,2.0187,13.372085,0.0525,0.958104,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(adv_id)[T.p8],Adversarial_ID,0.014754,1.0149,0.317691,0.0464,0.962957,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(adv_id)[T.p4],Adversarial_ID,-0.005093,0.9949,0.330226,-0.0154,0.987695,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(difficulty_level)[T.elementary],Difficulty_Level,-0.239703,0.7869,0.197146,-1.2159,0.224037,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(difficulty_level)[T.professional],Difficulty_Level,-0.198277,0.8201,0.188693,-1.0508,0.293354,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(difficulty_level)[T.high_school],Difficulty_Level,-0.133595,0.8749,0.206218,-0.6478,0.517095,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,context_to_prompt_drift,Drift_Effect,-1.227351,0.2931,1.027587,-1.1944,0.232321,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,prompt_to_prompt_drift,Drift_Effect,-4.805128,0.0082,5.704166,-0.8424,0.39957,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,cumulative_drift,Drift_Effect,0.068609,1.071,3.045141,0.0225,0.982025,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(subject_cluster)[T.Social_Sciences]:context_to_prompt_drift,Subject_Cluster,1.826182,6.2101,1.529644,1.1939,0.232532,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(subject_cluster)[T.Humanities],Subject_Cluster,0.310426,1.364,0.278218,1.1158,0.264523,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Small_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(subject_cluster)[T.Medical_Health]:context_to_prompt_drift,Subject_Cluster,0.933396,2.5431,1.488285,0.6272,0.530553,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(subject_cluster)[T.STEM]:context_to_prompt_drift,Subject_Cluster,0.874644,2.398,1.530011,0.5717,0.567553,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(subject_cluster)[T.STEM],Subject_Cluster,0.146856,1.1582,0.282631,0.5196,0.603341,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Small_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(subject_cluster)[T.Law_Legal]:context_to_prompt_drift,Subject_Cluster,0.680188,1.9742,1.495965,0.4547,0.649338,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Moderate_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(subject_cluster)[T.Humanities]:context_to_prompt_drift,Subject_Cluster,-0.581788,0.5589,1.56838,-0.3709,0.710676,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Moderate_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(subject_cluster)[T.General_Knowledge]:context_to_prompt_drift,Subject_Cluster,-0.498541,0.6074,1.642112,-0.3036,0.761435,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,Moderate_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(subject_cluster)[T.Medical_Health],Subject_Cluster,-0.042349,0.9585,0.276165,-0.1533,0.878125,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(subject_cluster)[T.Law_Legal],Subject_Cluster,-0.033845,0.9667,0.293696,-0.1152,0.908256,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(subject_cluster)[T.Social_Sciences],Subject_Cluster,-0.030115,0.9703,0.298364,-0.1009,0.919603,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
gpt_oss,C(subject_cluster)[T.General_Knowledge],Subject_Cluster,0.029541,1.03,0.295738,0.0999,0.920432,,,,1594.4172,-755.2086,0.4116,4328,122,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p7]:cumulative_drift,Adversarial_ID,-10.645884,0.0,6.983867,-1.5244,0.12742,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p8],Adversarial_ID,0.355175,1.4264,0.242778,1.463,0.143478,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Small_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p7],Adversarial_ID,0.348839,1.4174,0.242878,1.4363,0.150924,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Small_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p5],Adversarial_ID,-0.366342,0.6933,0.267543,-1.3693,0.170912,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p1],Adversarial_ID,-0.254898,0.775,0.264113,-0.9651,0.334489,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p2]:prompt_to_prompt_drift,Adversarial_ID,12.229995,204842.2083,14.58437,0.8386,0.401711,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p3]:cumulative_drift,Adversarial_ID,5.188546,179.2078,6.729804,0.771,0.440719,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p4],Adversarial_ID,-0.192289,0.8251,0.261448,-0.7355,0.462048,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p3],Adversarial_ID,0.14587,1.157,0.248264,0.5876,0.556826,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Small_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p8]:prompt_to_prompt_drift,Adversarial_ID,-8.356027,0.0002,15.797918,-0.5289,0.596853,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p6],Adversarial_ID,-0.119492,0.8874,0.25906,-0.4613,0.644619,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p1]:prompt_to_prompt_drift,Adversarial_ID,5.798145,329.6873,12.774137,0.4539,0.649903,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p6]:cumulative_drift,Adversarial_ID,2.795005,16.3627,6.318351,0.4424,0.658227,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p6]:prompt_to_prompt_drift,Adversarial_ID,-5.728953,0.0033,13.468792,-0.4254,0.670581,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p2]:cumulative_drift,Adversarial_ID,-2.527866,0.0798,6.595185,-0.3833,0.701505,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p5]:prompt_to_prompt_drift,Adversarial_ID,4.627521,102.2602,13.341882,0.3468,0.72871,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p8]:cumulative_drift,Adversarial_ID,-2.485243,0.0833,7.207874,-0.3448,0.730248,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p2],Adversarial_ID,0.085741,1.0895,0.249678,0.3434,0.731292,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_33,C(adv_id)[T.p3]:prompt_to_prompt_drift,Adversarial_ID,-4.273757,0.0139,13.168917,-0.3245,0.745534,,,,4610.0398,-2263.0199,0.4158,3656,377,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
